"id","frame","x [nm]","y [nm]","z [nm]","uncertainty [nm]"
2083.0,594.0,5575.126660360221,1978.983149640549,-535.1956465167011,2542.1535061005297
2084.0,594.0,5949.50297006763,3832.1386963514415,5.47464335569947,555.6311617119543
2085.0,595.0,2345.095057728506,9172.033168580627,270.1687614298772,496.40999722456417
2086.0,595.0,2816.708608884192,6756.091136601142,51.94905346267704,971.7033482157776
2087.0,595.0,3313.1110438813353,3477.64703213758,52.53812694926694,312.6972407134791
2088.0,595.0,6417.32799037325,4009.0853942358376,1.659216092419399,333.05944186678283
2089.0,596.0,896.7659048201928,2286.1106621025824,-297.39841955969774,4.6613166282185885
2090.0,596.0,2820.6492439155263,6723.108142113579,49.9722642145591,654.4257364840468
2091.0,596.0,3990.3890613570097,4624.970529921009,-158.15400054577623,384.6875431554198
2092.0,596.0,4929.9842131226105,4726.176235547237,-127.5324179587349,607.0090617100329
2093.0,596.0,9829.837430428568,5211.207413043856,-448.79945782654227,3212.29781791937
2094.0,597.0,2910.0747307994698,6632.64462382425,355.7159981652621,1409.3378980286773
2095.0,597.0,3304.274952182913,6041.529283783753,-148.24216692933078,280.65589540290387
2096.0,597.0,3739.668987784584,5655.857990330088,-83.78894325416832,378.95122552716117
2097.0,597.0,5823.342367884657,3840.8809333957724,-53.184317368899315,432.35219033661184
2098.0,597.0,9671.314194038721,4892.280843706195,-524.5167315098105,4158.05017199682
2099.0,598.0,3734.6287031368706,5640.5821665201665,-74.78327479228142,668.4810655286485
2100.0,598.0,4362.958067961765,3899.8572085966975,449.2475877675927,3399.2699075927635
2101.0,598.0,5823.429522038142,3843.8841145473675,-42.978497929655255,596.628720029125
2102.0,599.0,2909.3061492195106,6453.979585308015,32.722871568913604,562.0014123605971
2103.0,599.0,5840.981882200739,3850.353618789817,-13.761070840483585,543.3231111244381
2104.0,600.0,796.5917240815891,1863.492227366148,119.14266810624272,376.82889225413174
2105.0,600.0,1647.5509353225889,2709.375611375185,72.000302724991,490.1488464465572
2106.0,600.0,2919.0913389202,6507.458910116306,-12.618790443219833,825.3453514607614
2107.0,600.0,4244.40115913732,4188.311559252626,-224.486581496733,676.5720472239224
2108.0,600.0,5833.188529160681,3858.366217597383,-25.026361676071982,478.0795732063344
2109.0,600.0,8929.654131527703,4351.105349736357,-370.31661122064486,693.678442923666
2110.0,600.0,9435.149374983568,4664.90035531259,-379.39504260051285,1082.8456410821964
2111.0,601.0,1655.9013623278252,2709.6037554951085,86.82557151021278,446.6043459864616
2112.0,601.0,2361.716890365352,8954.432168764568,-177.3510862044456,343.83377047272853
2113.0,601.0,2636.6889970273746,8648.613896977775,4.014460563102091,13.435275505714198
2114.0,601.0,3027.2784143809026,6471.894648531772,-57.71043506088806,416.009300998024
2115.0,601.0,4248.393786862433,4212.56035847298,-183.40510236745575,403.06915922159914
2116.0,601.0,5834.839298797623,3849.654898945917,-27.434393587411364,371.5835569524186
2117.0,601.0,8778.889836330622,4412.067466256989,33.70022953826864,283.50915126453503
2118.0,602.0,2703.108747209232,7130.124688612715,-92.10826395902866,223.4870528874741
2119.0,602.0,5827.319732256973,3847.0864880789195,-10.282981322519802,419.69220929006855
2120.0,603.0,1655.340110561917,2719.585600497278,59.483390427643144,372.77467217707954
2121.0,603.0,6794.125083636459,3930.1766962177207,-85.54817605453924,287.8717851414328
2122.0,604.0,1640.519368705634,2706.7072181562244,61.03625178740236,518.6821593125535
2123.0,604.0,2685.2398826664325,7104.5153814301175,-44.0186331649274,346.7289287295268
2124.0,604.0,3398.1827874116652,6015.234068004736,-36.56947166986191,420.6612159069503
2125.0,604.0,3804.022989427663,4949.360531285354,-135.85748904926606,349.55373375413103
2126.0,604.0,6595.518186703999,3926.6832279132655,206.36770531726953,1345.6158743882102
2127.0,604.0,8876.703010467205,4426.560205258579,-648.6375515307172,2177.2944900005405
2128.0,605.0,1563.948601578239,2684.2476407216536,235.3905516114134,523.8278736915128
2129.0,605.0,4378.0495863661035,3780.391749993066,80.33049709187385,882.7682524011839
2130.0,605.0,5807.7795882703995,605.8969551159893,-22.82624365909453,382.9816019333664
2131.0,605.0,6212.292922717693,3933.645558726523,5.109931023527654,355.40419449873457
2132.0,606.0,2460.9435216254788,9448.579041213667,-154.11309400362967,385.8342412942798
2133.0,606.0,2855.344599037644,6755.871940086891,-201.16968935444658,1889.928118989798
2134.0,606.0,4373.537346211732,3991.325006762847,-184.67754996429196,1065.6077099380013
2135.0,607.0,2493.543487855817,9417.950169554251,-151.1746660629749,330.6690690864372
2136.0,607.0,7535.900135859962,4062.0946716600147,-213.9970644362147,1029.91185485904
2137.0,607.0,9121.035681500509,4714.826994241706,-4.818231028240665,439.8637152322029
2138.0,608.0,3680.84796944508,3677.6360427838363,-134.63351450168014,31.650123871731232
2139.0,608.0,7561.230035605515,4047.9890906786654,-223.0460241366669,396.9607537164952
2140.0,608.0,9146.67711004918,4694.9543108334565,82.88853653654105,301.308008442146
2141.0,609.0,2659.9325002231285,7529.183960740637,146.92420533699436,282.77233297222045
2142.0,609.0,2923.9384111236127,6487.936794857206,-38.27442029248915,710.3091444358048
2143.0,609.0,3294.211168439484,3466.200023004301,15.65047431178152,311.3007209014343
2144.0,610.0,4295.438783380018,5113.136593459986,-5.5719467068190305,481.28289977547
2145.0,610.0,7546.525568695715,4063.1433389527037,-221.2000357607115,817.7467151601021
2146.0,611.0,766.5747271155277,1861.4326360013902,-55.77971009538412,771.7552690449452
2147.0,611.0,2449.412490810986,9467.729941032765,-355.16912435598414,891.5351435614176
2148.0,611.0,2737.1720986714536,7358.872713082526,42.457831914336246,11.86978363726763
2149.0,611.0,2780.4742673247233,6994.074334652706,43.237409393281325,80.36883151731186
2150.0,611.0,9625.395127400721,4762.904547947748,-209.99954478435734,569.0098541491017
2151.0,612.0,2733.3172146247944,7138.486584044278,-87.3887020423298,725.7960776975605
2152.0,612.0,2822.4574313532676,6632.38758946973,319.6334099730962,1704.53001118883
2153.0,613.0,2457.9983268039273,9402.898567467284,-50.02987399730578,41.45540217491415
2154.0,613.0,2486.1623176028725,9578.319004874462,-144.71287986242416,442.1592854968032
2155.0,613.0,2746.5951506170563,7176.932309335642,-265.7436563348414,1148.938031501076
2156.0,613.0,6897.235810930907,3942.5438428419275,-164.82479510213733,818.194235198738
2157.0,614.0,585.9719880854598,1630.8515049806292,213.0284813589819,1016.6310671819425
2158.0,614.0,2487.208424119408,9584.319813525033,-217.35052192112008,536.5031302248435
2159.0,614.0,4079.4463475213474,4441.409956128469,-194.6065567741748,697.5297216617571
2160.0,614.0,5255.493730810758,4259.982816527794,-8.060505894996442,226.1228258497706
2161.0,615.0,2716.3152669982815,7004.6044243116185,-173.88397435362148,634.4644346289018
2162.0,615.0,4254.72914826389,3887.724195106716,-589.844006540349,3133.542712717098
2163.0,616.0,2506.894996736574,9719.86773761631,-264.0949261620177,792.7835202395182
2164.0,616.0,3348.907709476893,5692.729982663157,69.82311082756485,552.4462321259236
2165.0,617.0,1339.3934452310102,2676.1706525362592,149.26945012506917,317.39428911471197
2166.0,617.0,2380.150882952919,8493.87568073995,-128.95267527756235,566.5808484285603
2167.0,617.0,4393.273943568714,3773.4506956792366,-27.271981834266818,638.4493609964289
2168.0,617.0,4031.4610700009025,5413.550748747002,-404.19449199385974,4497.822335593629
2169.0,617.0,8535.72307809095,4215.453262455896,-25.12564478532488,0.951242185046101
2170.0,618.0,4015.1291572073847,5037.673701195658,-550.1395256502973,4101.885217189918
2171.0,619.0,4389.1849982099675,3926.0870614733926,471.4860571649525,2800.2474316952594
2172.0,619.0,5575.605281778227,3951.3612686208835,-21.5289395167158,509.7815565050583
2173.0,619.0,9051.155785348263,4528.779528148767,-126.31583331384778,335.03115658045647
2174.0,620.0,5579.787191504275,3915.0639505226873,18.8241950959492,635.2637537827496
2175.0,620.0,6676.487897432151,4042.2184920189766,135.67767238417238,413.4124102020823
2176.0,621.0,6739.0343789670815,4031.5633686396,-12.234564469134526,392.7126492562148
2177.0,622.0,2503.864690738881,8249.239557707313,539.5196882274499,2295.9973568302303
2178.0,622.0,2493.9749489604815,9584.223147593268,-152.8251689712619,569.0162648129273
2179.0,622.0,3149.0801226214985,6274.882415802284,-113.59304750810384,556.658535251441
2180.0,622.0,7315.128295442672,3989.361755867851,-127.19831004734274,438.98362291775607
2181.0,622.0,9062.826509321456,4522.6024092737325,-216.7201257802571,425.30952472867955
2182.0,623.0,2479.4988986768517,9576.456376559672,-218.9372779862075,672.7859040829245
2183.0,623.0,3118.7144658141756,6307.271287984545,-42.17870194772589,544.0854081779316
2184.0,623.0,5881.190306192093,3869.8500869720533,-29.500393436472983,665.5089761859462
2185.0,624.0,2469.8350993485437,9459.108011582888,-244.2394795325132,635.2312316497519
2186.0,624.0,3134.0024267167482,6305.055111615868,-16.518693560705103,433.70585560675096
2187.0,624.0,4195.172995147165,3896.3651839174286,-299.2271073657268,1190.1371775882799
2188.0,624.0,5824.394992690244,3874.773093928962,-33.30289031997913,462.0813391731202
2189.0,625.0,2457.160796580087,9454.69344597468,-203.13199754510012,719.411208488809
2190.0,625.0,4945.4928653116385,2736.385128443858,-340.38588189044816,958.4911328561407
2191.0,625.0,7320.767617351857,4040.7892009243374,-98.91114344493413,368.9863329296007
2192.0,626.0,2454.3517130220216,9459.04210491743,-192.48452257585808,712.8146691962019
2193.0,627.0,635.2089648697357,1885.8664372939452,529.1305601483183,2477.930230325252
2194.0,627.0,2468.096170290943,9518.844540382432,-210.27433085360786,674.3604969815503
2195.0,627.0,3563.9002532416685,3555.673700338321,33.05259222495671,631.6267780622677
2196.0,628.0,2473.9296241281404,9545.825068656566,-259.3477672458717,759.2563770438425
2197.0,628.0,3276.9270552307953,5845.9010249744415,-46.489418754626975,404.4193894605918
2198.0,628.0,6621.196662010817,3940.3528335252936,-192.52763731543004,629.9621636217599
2199.0,629.0,2495.763555290982,7621.188609289838,-185.1615673872958,718.5564413210215
2200.0,629.0,3702.479033999218,3634.1394606036047,248.06670621214445,908.2090424154144
2201.0,629.0,4514.869256128432,3705.7434990393444,-119.31753088841964,793.7453630711735
2202.0,629.0,6108.461023955082,3874.29758080141,-109.48550578469664,579.6160026177594
2203.0,630.0,2371.9217958629206,8479.763614630594,-155.9403138622662,518.9897008877404
2204.0,630.0,2389.3788955908785,7996.927127890025,50.243942361050024,112.32582660121304
2205.0,630.0,4586.890436080035,3488.4516969260444,-313.99913499753427,844.6571082322122
2206.0,630.0,4780.08378355408,4772.37738534552,-192.39866313480016,865.1032369719292
2207.0,630.0,6369.201807990185,3973.234468141413,-12.64875157841026,637.8028353572573
2208.0,631.0,2163.184843064876,2845.0449270467934,40.58232998991748,172.28537632000715
2209.0,631.0,2540.4508625276135,7525.611551826422,-67.04373870225227,437.53185868101104
2210.0,631.0,6337.310717816404,3944.369731497347,29.17683782799076,1604.9345146342853
2211.0,632.0,2135.631572289768,2825.436803746232,96.46064390825092,422.13454217913767
2212.0,632.0,4989.832847502442,2726.713435512047,-471.82762807344324,1427.6962374366628
2213.0,633.0,2396.3025627549855,8083.837766084367,-83.7536977402912,504.68652876578403
2214.0,633.0,5622.063841804074,3848.8593372036207,347.3689743285814,992.7863672171336
2215.0,634.0,3252.304161330452,3428.1536639801066,113.83675772560183,334.27618218810966
2216.0,634.0,4302.897220921587,5066.234657377231,67.14441996806642,904.6497735148009
2217.0,634.0,5735.107785998742,3867.5132227324325,-16.398456707017758,440.4399270521715
2218.0,634.0,9490.662565365761,4982.202906068416,-32.96713003321809,333.770473366645
2219.0,635.0,3205.6783669997326,3439.610998629285,49.860754477288474,384.2015773732386
2220.0,636.0,2797.449711472575,6917.776276165516,-76.3370465030806,537.436919836796
2221.0,636.0,6052.195788465579,3902.7573634990586,-14.838327536044327,368.7280924705296
2222.0,636.0,8146.289671986261,4240.7998999155325,-117.83789167974196,357.2179246161872
2223.0,637.0,3206.5431588500014,3437.63312320985,27.34754572491829,569.0720606378087
2224.0,637.0,4859.416713240304,2899.178917021465,-460.1198942598423,1549.6134767495078
2225.0,637.0,5605.7000896336085,1221.9610715970982,-487.75622421412584,1931.5137641718486
2226.0,637.0,7732.789943918214,4117.190963944664,-180.92052422357713,417.1137190337044
2227.0,638.0,2261.7614138265985,8981.915595285785,175.8791537378344,488.0239119265681
2228.0,638.0,2799.5986036118416,6866.678428627405,-22.962970539324584,445.3858198132609
2229.0,638.0,3190.8273452701933,3423.1739276031703,41.63965167279312,495.8431115764267
2230.0,638.0,4370.805969750179,5021.836501737191,-33.10478307237313,428.6914403125434
2231.0,638.0,4582.662874289362,3648.6456399093586,-261.5259956417581,1394.420683560341
2232.0,638.0,9331.868466938775,4857.383695811303,-248.1963188210059,532.9247986346898
2233.0,639.0,1999.4878032702322,9004.863534546588,83.71620580086517,406.7554665466217
2234.0,639.0,2818.9823630166975,6876.555232899742,-48.65437982564375,478.62819612001175
2235.0,639.0,4399.851375523017,3773.434654592501,-8.319185603278024,555.8013072657936
2236.0,639.0,6031.303354882255,3866.0870985173046,-30.068412125277046,418.05497656020253
2237.0,639.0,9355.70253387945,4849.144037460052,-5.269635003198544,236.74747286481073
2238.0,640.0,2828.849263317566,6883.329402553894,-51.29352796596044,386.81247315319183
2239.0,640.0,4388.065039030793,3777.309388965574,-9.935032020325636,500.7338463001344
2240.0,640.0,5655.383564173097,1621.7125836317919,-363.25530692434,487.64808920660613
2241.0,640.0,5996.193256670656,3841.675421129819,-61.00337780250305,361.5736489465557
2242.0,641.0,2370.7968705899457,8972.32183753837,34.08104361345895,550.4579090282995
2243.0,641.0,2579.0256495144795,7397.485791114991,-45.02097349174574,365.1216337186864
2244.0,641.0,5569.149572267381,1314.4025982675769,-653.6740737888024,2507.980632680667
2245.0,642.0,2368.6204333491055,9005.742349240934,-64.16457550535738,690.1062474303153
2246.0,643.0,4540.387693155162,3726.303776633506,-135.55102589758982,992.387563213607
2247.0,643.0,5583.258042644619,3872.8727091498963,41.48150327546597,312.9980536527228
2248.0,644.0,4195.673865428038,5194.94961879711,-12.421694992907309,448.80891512389223
2249.0,644.0,5577.047985984891,3897.16868300864,62.29584756052662,699.1150902952019
2250.0,644.0,7733.387020072782,4018.4144039652165,-13.293592329347916,452.08161723997085
2251.0,645.0,4165.153213308318,5191.197618059057,-35.310979265987385,506.80287321838546
2252.0,645.0,5611.606696213492,1649.2231229839604,-162.37991207537812,604.0862270452689
2253.0,645.0,5587.88372956533,3884.4065371462902,94.7292125440119,649.2449559893878
2254.0,645.0,8497.157290825713,4298.590112094658,-197.13899129270635,557.7760751421325
2255.0,646.0,3183.8138331476357,3409.171685542876,31.758614740907213,454.0431959408157
2256.0,647.0,4379.030668797542,4089.3154373602824,-355.81769195205607,1740.7713023094823
2257.0,647.0,7723.883817237583,3992.2166444661984,-15.871005332578877,242.0941134532344
2258.0,648.0,3545.2377297001226,5364.463846930663,-225.1013881598655,1497.7662155417647
2259.0,648.0,4306.44003363995,3933.8198738274514,-170.84373836273102,474.95665133797036
2260.0,648.0,5708.343084770394,1504.7277217318654,-789.0265398710637,3879.0616768016116
2261.0,648.0,5633.905275303368,3941.5854589874793,164.94179182874643,794.653476705117
2262.0,649.0,3002.616598553172,3386.8201869086743,34.61161117951831,548.0473460252491
2263.0,649.0,3612.9692622516104,5259.242610343263,-214.9855250933846,687.4496164800157
2264.0,649.0,3361.037545960995,5574.098848154964,5.402476846727075,406.8589675613515
2265.0,649.0,4353.53380846219,3770.5686167656795,-16.07622189331019,379.4737943147349
2266.0,649.0,5514.81575964755,1449.511431908901,-588.2369014028028,1594.2764795851158
2267.0,650.0,4404.790091270963,3790.3940446117417,-2.897707922166309,551.4383117397298
2268.0,650.0,5082.726519246629,3847.2210475026113,308.05311462887283,1162.0320470055055
2269.0,650.0,7177.162274745746,3990.70944478899,219.30002798942763,1245.94420062582
2270.0,651.0,3670.508852963904,5110.0434408859455,-181.14592495029234,463.0056411094048
2271.0,651.0,9148.284645869324,4579.787553390764,-168.59913008656025,413.3873810838581
2272.0,652.0,5837.54319054478,1795.6466885043546,-47.740408708588625,312.6563988940932
2273.0,653.0,9520.5147931545,4817.828496632816,95.618072368138,971.295575454582
2274.0,654.0,2248.528810308105,8987.496958688549,462.8648565120493,1576.4240551390567
2275.0,654.0,3216.6022698656298,3461.118426015821,38.276949524291695,458.3657562660389
2276.0,654.0,3517.178323614333,5452.74217531285,-73.5775636757054,425.23704750662995
2277.0,654.0,6080.697514116584,3925.2826348169583,-138.72234422347526,476.3753071958582
2278.0,655.0,2880.1369992852296,3310.0673956490646,-157.29092767642769,23.946501242904212
2279.0,655.0,3274.8304376802216,3478.54810345875,-15.765712135901975,187.54835813995172
2280.0,655.0,3658.0243108725617,5393.190956734192,-67.54212353471597,1143.8180758101605
2281.0,655.0,4965.3126550313655,3079.498934461965,-582.1281555236432,2422.4973253909043
2282.0,655.0,5363.3433488323635,3885.7853674302023,-59.41027369823423,731.4473254474922
2283.0,655.0,7725.877977764662,4174.350696588286,-188.9464596034086,603.0956495402806
2284.0,655.0,8209.499183179716,4263.580077816231,-111.03904661241491,147.87573800240978
2285.0,655.0,8499.884602614566,4310.246591300073,-28.512221671919406,575.8460003056185
2286.0,655.0,9639.439030261796,4961.424977644907,-205.13074120989415,1029.4992360137728
2287.0,656.0,1900.4712351622993,2728.6541044275655,32.30171255676515,496.0157158888893
2288.0,656.0,5071.234716836016,2846.1049564914347,-437.2416664726133,1635.5047842776917
2289.0,656.0,7715.095803902028,4109.16625855565,-131.20837282623927,487.3893794692519
2290.0,656.0,9276.730209780815,4825.735975742034,37.13533221089463,466.5042569880878
2291.0,657.0,2148.7502009759805,9094.955852800726,266.48138401593394,708.0774739750053
2292.0,657.0,3726.2947349534516,5078.579708609097,-215.0024194981464,917.9708409511912
2293.0,657.0,5378.765667752621,3805.7914093199206,-23.517079562268975,540.627806136426
2294.0,657.0,7208.671712815499,4000.6512620525014,106.3846713245139,22.68025238069913
2295.0,657.0,8632.626959159312,4421.870978913404,-386.4670724584166,1296.5248681009402
2296.0,658.0,2303.2126558000186,8981.676391996705,322.7262510783425,926.3294214267478
2297.0,658.0,5423.723654955852,3792.451845408178,-64.60404160829349,831.9617075786492
2298.0,658.0,5579.16718018617,2720.9639642504026,-510.51973678628156,1104.2804109832591
2299.0,658.0,8788.980522019745,4500.765974203639,436.44560003812273,4728.986594688437
2300.0,659.0,1869.6787017071247,2738.3731752929307,376.3652393376018,1022.523190887897
2301.0,659.0,2939.736091072475,6540.083085816918,-141.16475422475753,863.0139704586232
2302.0,659.0,5420.801207793516,3765.106127556753,-52.13830696630728,961.8829131950263
2303.0,659.0,8524.15410772457,4407.810444692021,-297.4309575846726,737.8118850473795
2304.0,660.0,1149.9591457742938,2646.437110307727,115.27837941519036,405.1042442172722
2305.0,660.0,3555.2006369661144,5221.9673000053535,-8.162291478429465,40.953358130616905
2306.0,660.0,4703.70270172922,3802.365933985674,-12.137393354831614,469.81152575696433
2307.0,660.0,8566.293339676615,4395.707169985775,-244.69407293759207,872.6907770480096
2308.0,661.0,1132.1738568759847,2611.6922953453477,89.67451961088126,458.3569452608918
2309.0,661.0,2913.9023057288427,6518.53255098984,7.568968185972683,373.9196705259006
2310.0,661.0,2654.5129486556343,6559.539670547115,-15.84111126393802,3.45181448486084
2311.0,661.0,3626.6931781828525,5198.364066672085,-117.91692313583057,612.2263462502806
2312.0,661.0,4918.80071691215,3792.74845445171,-33.18635417930459,516.8470069765019
2313.0,662.0,3201.9223923267145,5973.660683520065,-68.71200334938015,1279.7899119386814
2314.0,662.0,6213.09030736803,3832.4831698967546,-16.795691655565722,297.6026334808576
2315.0,663.0,2752.328531293725,6915.52139424834,-204.1874504581738,1542.1260569214012
2316.0,663.0,3168.9623376838927,6012.307823139683,-45.614527004700584,1621.1157148782956
2317.0,663.0,4225.5620696155975,3713.3935573509007,9.370313843866143,365.35838860663625
2318.0,663.0,6175.812137295567,3912.6668698096328,-24.152735295881016,576.8728955961808
2319.0,663.0,7907.884591893182,4072.1453627865667,288.587123740929,1152.7730741476335
2320.0,664.0,3103.770777048225,6114.617912954681,-29.70009520188172,675.3445010828265
2321.0,664.0,4213.5235298058315,3732.641078142067,-3.876133880773125,542.8650208907865
2322.0,664.0,5525.573761509777,2345.282523826763,-155.5978284906452,210.0873796252953
2323.0,664.0,5633.997863633654,1833.986207793745,-541.5400280109988,1568.4300579431272
2324.0,664.0,6113.837050923577,3898.7911328030764,-37.30241224059341,379.0839011316355
2325.0,665.0,2428.8623097705267,9227.585356439578,-146.59076053803548,314.1061793333361
2326.0,665.0,3438.605140829847,5458.929914662836,-60.549534501413405,380.49613274068395
2327.0,665.0,4214.803209216858,3721.0944446702697,-20.323323934523675,401.2269652313908
2328.0,666.0,868.2348570532371,2067.1589835046348,60.725090733025255,348.7604540649168
2329.0,666.0,2128.1608753968267,9044.283844189333,-91.8560396083778,18.93141321420036
2330.0,666.0,5684.514806692942,3865.933055371316,-86.74223896390991,501.51817885622785
2331.0,667.0,2607.7152530153103,3277.6300115712784,-3.4248811968191446,186.03634654531723
2332.0,667.0,3446.4816764404054,5795.177303397146,-469.3589412976836,1475.6281511160287
2333.0,667.0,5297.677888966059,3815.5970745152676,-78.07665474041701,495.72565376922984
2334.0,667.0,9474.99340263142,5028.821874246079,-5.687677367462709,534.2154464976323
2335.0,668.0,612.9482103403656,1683.4216402744846,158.9657365411167,436.5902924960824
2336.0,668.0,1928.938349451378,2717.542634584402,41.830914758605545,312.47594989883254
2337.0,668.0,2594.134568862924,7567.427235966685,6.202626452072522,657.7780784233689
2338.0,668.0,2446.84034997179,8136.710801795087,-287.557814932735,1077.0986258486887
2339.0,668.0,2962.965723359138,6423.125520709192,8.97163414836677,541.0195064257252
2340.0,668.0,4563.9555394732715,4957.405924225624,-7.925475326127753,504.49185915693806
2341.0,668.0,5516.771673800064,2391.416735344022,-151.55425014120374,359.344477044513
2342.0,669.0,2960.8989263546164,6557.235996571277,-66.59392841166546,480.85948911291933
2343.0,669.0,4566.014394583757,4965.74169152506,-38.9054506077424,522.2021484589706
2344.0,670.0,1837.004348859578,2770.236454230032,157.18365715987596,440.5442759776909
2345.0,670.0,2037.147168022799,3011.1304817653045,644.9108268529461,3283.576503991578
2346.0,670.0,2979.1872863425256,6453.363703997619,-75.22597956229674,462.36419770843025
2347.0,670.0,4194.021633043116,3776.002465419931,-127.99683544312285,721.1536380957854
2348.0,671.0,550.5673424976867,1859.8600919968637,136.52043562220388,343.9296319141634
2349.0,671.0,4205.007518322517,3718.113676534218,12.53593574359449,502.2872980365455
2350.0,671.0,5642.973132274946,1439.2005342566952,-190.48994897849354,801.5052647392274
2351.0,672.0,2549.5009217503157,3131.747932484972,-0.2712410973896204,395.97536064092225
2352.0,672.0,2989.263365254227,6571.141195967185,-0.6205962066361296,516.3074047467173
2353.0,673.0,1215.8805434318601,2681.3379324251946,70.30951739952096,468.2483100229502
2354.0,673.0,5672.811800034653,1577.578867012279,-728.8501289506976,3770.3968905827414
2355.0,673.0,8581.535118287298,4339.542153901874,-16.86820979885082,471.50181190962485
2356.0,674.0,2670.215119572627,7305.886448195196,-53.304493783459556,520.3842012853124
2357.0,674.0,3894.7777578518867,4655.720772361273,-27.350394234703003,2.780764786867616
2358.0,674.0,3874.6638501907723,4780.499567172061,-182.55924466632777,662.3188602322081
2359.0,675.0,3296.289452930509,5848.79935134589,232.9962142598986,813.1464757890824
2360.0,675.0,3903.805208872695,4784.743181888359,-122.2814839026241,574.1839839859559
2361.0,675.0,4669.300811522964,4783.169477339552,36.526513504389236,685.9495668190835
2362.0,676.0,2638.3592539760684,7220.826618172361,-3.6997348246469004,494.83752422652384
2363.0,676.0,3222.181903759335,5946.358478985565,-29.86861035970759,461.10526142588935
2364.0,676.0,3910.2734412518757,4764.584913945029,-94.86328238113371,484.94582422034307
2365.0,676.0,6167.826696196087,3834.535905502446,-82.39206581770463,425.49115953960734
2366.0,676.0,8528.616234331279,4294.494062211557,-8.236591954841883,322.41996694837394
2367.0,677.0,2289.7815795268393,8473.271937393603,339.72511302311,1116.8494529244438
2368.0,677.0,2702.400346711235,7174.603270658932,7.21891818901439,730.3926773192977
2369.0,677.0,3210.9396080997285,5970.513757365253,-28.783127296791605,545.5161765548786
2370.0,677.0,4376.883198026059,3761.9891846696264,-23.85191671332801,366.76848587675147
2371.0,677.0,5474.24975038973,2181.7478341689707,-187.1612770323164,412.6546442261058
2372.0,677.0,6133.852883708398,3813.259401387897,-212.19693019184797,922.9192787439147
2373.0,678.0,3170.388363398798,6045.767414580236,-107.53516842365086,1009.361608380002
2374.0,678.0,5501.091803224171,2206.0248254377084,-326.4572660434849,959.5338504812896
2375.0,678.0,5506.773996732828,2648.415829520519,-433.09138621583304,1361.2597900087526
2376.0,679.0,2510.806215812577,9725.201931621148,-360.8748788597018,1069.823571965579
2377.0,679.0,2773.602813717389,6967.879667441825,134.36164835292038,511.0359030870332
2378.0,679.0,4375.763180402683,3752.3178815697433,-8.547980245999764,507.8369352789337
2379.0,679.0,5488.692647009392,2219.300252117883,-280.1959712398141,856.8400426817607
2380.0,679.0,5592.265554008017,1682.3833505574457,-2.251760595442834,3.5603766365542286
2381.0,679.0,8701.270802650568,4409.643006283162,-3.6823645540422807,379.64416397919774
2382.0,680.0,4360.982253307091,3739.1002307988792,-39.631344356010324,379.6761786994285
2383.0,681.0,2414.8624163336035,7907.851314356609,-46.498121848158725,305.13552301242197
2384.0,681.0,5520.869386330164,2464.262280102238,-613.5859336735467,2555.312294531251
2385.0,681.0,5464.455340941005,2780.876932460312,-466.2961968584722,1344.3431070560048
2386.0,682.0,872.6249712043775,2022.190573478369,99.19560890601863,439.8165027276082
2387.0,682.0,2480.092850452603,3027.0150949289055,76.45515894502257,630.187529358212
2388.0,682.0,4562.7916951609395,4909.187748301502,64.4595017552472,662.1979934387272
2389.0,682.0,5553.121900652405,2193.847990675338,-332.54980515027626,879.5126140717482
2390.0,682.0,5172.20254403583,3028.9230283364054,-31.88225253984701,2.9253900250590763
2391.0,682.0,8683.866793225523,4392.137041350354,-2.0960087368886953,354.64828054516414
2392.0,683.0,805.6292491155889,1991.992667314331,33.08005380089327,277.3201875213665
2393.0,683.0,3873.8164485771704,4788.209840866274,-169.01429450979995,439.53975434868283
2394.0,683.0,5464.735839615281,2627.511736901194,-350.7279093773129,736.5649380562711
2395.0,683.0,5469.941866790637,3038.012173481442,-330.0825568620842,940.3054566911416
2396.0,683.0,8681.985555432386,4418.776532417098,24.35270768140159,530.4800654559524
2397.0,684.0,820.7382311114698,2007.0512518064163,90.00513666493941,542.3703548757939
2398.0,684.0,4056.776191133915,3704.4457547544703,17.280306250294416,669.537476603232
2399.0,685.0,774.7228879766717,2029.6321928363236,60.92815286713823,383.8164627629564
2400.0,686.0,837.3580446282472,2012.2275506979142,81.69443475122735,347.50150158135034
2401.0,686.0,2817.76271799358,6806.158997238454,75.25231908894384,493.343169201516
2402.0,686.0,4091.0272938546505,4921.96345215668,-227.78076241254595,1861.0199481016168
2403.0,686.0,6093.939258344113,3909.5551330940584,32.98530368910133,552.767566557442
2404.0,687.0,2591.389704654549,7856.789209343999,150.86831443304513,493.9265181517824
2405.0,687.0,4080.633224086325,5275.149558458279,-25.25020680103014,367.0401235543145
2406.0,687.0,5582.314392471239,1763.6745800968615,69.77096998540549,34.61196868018232
2407.0,687.0,5570.273976216785,2485.1287736166587,-661.2459556816365,2712.138766078593
2408.0,687.0,8308.450307976407,4230.75968242976,-21.66561800946346,460.89874350300687
2409.0,688.0,4071.5993210523147,5242.198490277187,-40.67999073418072,515.0968880164838
2410.0,688.0,4792.111391317734,3517.9800842378017,-681.1868610410025,4157.684285024574
2411.0,688.0,5093.521964085046,3607.805161980216,552.8489853027131,3184.525383178699
